Month,Scope,Case_ID,Tier,Case_Type,Segment,Factor,Case_Name_TH,Input_Rebased,SA,SA_Floored,SA_Rebased,MA3_Centered
2020-06,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,10.8766079291,14.5607536342,14.5607536342,13.8564382426,11.4592693973
2020-07,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,9.9529407694,14.2561108449,14.2561108449,13.5665312705,13.0524990651
2020-08,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,14.4038875769,12.3309874879,12.3309874879,11.7345276823,11.6743784424
2020-09,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,8.8586406457,10.2162443496,10.2162443496,9.7220763745,9.1248561799
2020-10,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,2.9357952923,6.2187714723,6.2187714723,5.9179644829,7.6048834656
2020-11,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,16.9328886928,7.5392911293,7.5392911293,7.1746095395,9.5432061912
2020-12,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,26.3910154932,16.3267842686,16.3267842686,15.5370445514,9.4337588802
2021-01,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,5.1243955398,5.8737400932,5.8737400932,5.5896225497,10.1067756333
2021-02,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,4.5448057509,9.6609686402,9.6609686402,9.1936597988,7.9523745291
2021-03,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,10.8141073885,9.5350597664,9.5350597664,9.0738412387,12.4673969314
2021-04,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,21.3680481665,20.1072958677,20.1072958677,19.1346897568,12.1541650335
2021-05,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,4.9135373143,8.6735087136,8.6735087136,8.2539641049,10.8690367113
2021-06,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,2.4805577903,5.4837076310,5.4837076310,5.2184562721,7.3384739388
2021-07,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,5.4931271032,8.9772376621,8.9772376621,8.5430014393,5.5927778940
2021-08,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,4.0419899826,3.1702221728,3.1702221728,3.0168759706,5.1704119688
2021-09,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,3.1466535178,4.1522039489,4.1522039489,3.9513584966,4.4927732421
2021-10,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,2.4805577903,6.8409894330,6.8409894330,6.5100852591,5.8365442469
2021-11,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,13.9434597185,7.4064446853,7.4064446853,7.0481889850,8.0851113458
2021-12,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,19.6130589365,11.2407856574,11.2407856574,10.6970597932,10.0218159951
2022-01,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,12.1153729704,12.9464283848,12.9464283848,12.3201992069,11.9287575435
2022-02,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,8.9592037993,13.4180558068,13.4180558068,12.7690136303,14.8471948693
2022-03,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,22.0198704141,20.4411254896,20.4411254896,19.4523717708,16.9593647044
2022-04,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,23.6035778856,19.6050193004,19.6050193004,18.6567087119,17.0349617236
2022-05,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,11.0725438801,13.6563745336,13.6563745336,12.9958046881,15.1596211641
2022-06,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,11.3921833234,14.5291361192,14.5291361192,13.8263500923,10.9691805595
2022-07,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,3.6851529858,6.3947038800,6.3947038800,6.0853868981,11.8258614882
2022-08,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,16.2079689271,16.3570512284,16.3570512284,15.5658474741,17.0734850911
2022-09,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,30.9418766598,31.0722086844,31.0722086844,29.5692209011,19.1046673513
2022-10,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,8.0123963010,12.7979824049,12.7979824049,12.1789336787,24.0428740522
2022-11,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,36.6493222260,31.9246905975,31.9246905975,30.3804675768,18.2944765026
2022-12,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,18.2938433723,12.9504520586,12.9504520586,12.3240282524,16.5999823424
2023-01,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,7.2243272001,7.4561092113,7.4561092113,7.0954511980,9.6780065644
2023-02,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,6.6350054931,10.1032422135,10.1032422135,9.6145402428,6.8929118246
2023-03,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,5.4550644902,4.1704731831,4.1704731831,3.9687440331,6.1070460394
2023-04,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,10.7425237243,4.9786764351,4.9786764351,4.7378538423,5.3085386183
2023-05,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,6.0078374380,7.5859568268,7.5859568268,7.2190179795,11.1195578324
2023-06,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,19.3284543984,22.4896438802,22.4896438802,21.4018016754,11.8337040517
2023-07,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,5.4163530826,7.2300141114,7.2300141114,6.8802925003,11.3119246646
2023-08,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,5.2822688778,5.9410533586,5.9410533586,5.6536798181,9.0587174222
2023-09,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,15.5204629798,15.3864341732,15.3864341732,14.6421799483,14.5208694646
2023-10,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,19.9169110459,24.4493850945,24.4493850945,23.2667486273,14.8298132549
2023-11,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,10.5212847862,6.9149950757,6.9149950757,6.5805111893,14.2345831088
2023-12,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,15.4705058002,13.5099780389,13.5099780389,12.8564895099,12.3124415577
2024-01,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,18.4419847923,18.3898561405,18.3898561405,17.5003239738,13.3050463698
2024-02,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,7.9617903269,10.0441702372,10.0441702372,9.5583256255,13.9179700440
2024-03,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,16.2064550731,15.4422128156,15.4422128156,14.6952605328,12.3890399231
2024-04,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,19.5481794825,13.5699216614,13.5699216614,12.9135336111,12.1365169175
2024-05,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,9.4589918598,9.2480943898,9.2480943898,8.8007566087,9.8242197821
2024-06,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,5.4812325366,8.1527229057,8.1527229057,7.7583691264,7.7296642265
2024-07,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,6.0078374380,6.9668595577,6.9668595577,6.6298669444,7.5042094255
2024-08,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,7.8396006886,8.5373507436,8.5373507436,8.1243922057,7.7735801100
2024-09,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,8.7111480203,9.0019108655,9.0019108655,8.5664811799,9.0077896242
2024-10,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,6.5969428801,10.8576907414,10.8576907414,10.3324954871,10.9632040676
2024-11,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,16.7241931159,14.7017721044,14.7017721044,13.9906355357,9.0031521312
2024-12,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,2.0112630732,2.8228698616,2.8228698616,2.6863253707,6.4355855326
2025-01,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,3.9890050952,2.7634668088,2.7634668088,2.6297956915,4.4762648686
2025-02,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,7.7509321015,8.5250364283,8.5250364283,8.1126735437,7.6804196972
2025-03,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,12.9177155512,12.9239308085,12.9239308085,12.2987898565,11.2333791821
2025-04,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,19.6816148929,13.9641303903,13.9641303903,13.2886741460,13.8459393980
2025-05,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,18.1253730569,16.7611022179,16.7611022179,15.9503541914,11.2765689382
2025-06,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,2.9022742411,4.8240202244,4.8240202244,4.5906784772,11.9617773637
2025-07,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,15.9263920968,16.1242420071,16.1242420071,15.3442994224,14.3249595740
2025-08,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,23.9089438490,24.2110067362,24.2110067362,23.0399008223,15.5068513608
2025-09,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,7.5043901764,8.5499203791,8.5499203791,8.1363538378,13.0921238508
2025-10,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,4.3415167951,8.5118415289,8.5118415289,8.1001168922,8.5075451156
2025-11,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,10.8205953339,9.7581754290,9.7581754290,9.2861646168,9.3752880598
2025-12,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,8.7848943330,11.2854699497,11.2854699497,10.7395826703,13.7721564367
2026-01,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,23.8010276906,22.3729181082,22.3729181082,21.2907220230,17.6558354011
2026-02,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,22.2142925112,22.0014283353,22.0014283353,20.9372015100,17.4399917556
2026-03,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,10.1860742740,10.6050253597,10.6050253597,10.0920517337,12.1035130512
2026-04,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,10.8631995086,5.5497308659,5.5497308659,5.2812859099,11.1011455372
2026-05,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,21.1230200953,18.8414763694,18.8414763694,17.9300989681,21.7627658282
2026-06,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,42.8851028123,44.2156597120,44.2156597120,42.0769126067,26.3688851479
2026-07,REG_ISAN5,FP331,T1,keyword,Formal,Pull,สอบตำรวจ,20.7162259189,20.0704686159,20.0704686159,19.0996438689,30.5882782378
2014-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.0354488688,0.0354488688,0.0359633415,0.0179816708
2014-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.0615378065,0.0000000000,0.0000000000,0.0119877805
2014-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.0487009339,0.0000000000,0.0000000000,0.1190232207
2014-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.3519616107,0.3519616107,0.3570696622,0.2005555228
2014-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.2410978310,0.2410978310,0.2445969062,0.3980712214
2014-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.5840704276,0.5840704276,0.5925470958,0.5284812557
2014-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.7375949808,0.7375949808,0.7482997651,0.4840652940
2014-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.1097561204,0.1097561204,0.1113490212,0.2865495954
2014-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.2764574378,0.0000000000,0.0000000000,0.0371163404
2014-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.6438292522,0.0000000000,0.0000000000,0.0264605940
2014-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.0782461878,0.0782461878,0.0793817820,0.0264605940
2014-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-1.3215889953,0.0000000000,0.0000000000,0.1669582777
2015-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.4154633923,0.4154633923,0.4214930510,0.1404976837
2015-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.0882092606,0.0000000000,0.0000000000,0.1404976837
2015-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.0923873703,0.0000000000,0.0000000000,0.1672379172
2015-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.4945364976,0.4945364976,0.5017137516,0.2065871566
2015-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.1163589895,0.1163589895,0.1180477183,0.3907412349
2015-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.5445589995,0.5445589995,0.5524622347,0.3872670078
2015-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.4842629176,0.4842629176,0.4912910702,0.3479177683
2015-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.1125962499,0.0000000000,0.0000000000,0.1637636901
2015-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.2261182080,0.0000000000,0.0000000000,0.0000000000
2015-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.4663491937,0.0000000000,0.0000000000,0.0584841083
2015-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.1729423959,0.1729423959,0.1754523249,0.0584841083
2015-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-1.4058924559,0.0000000000,0.0000000000,0.3796369122
2016-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.9496756807,0.9496756807,0.9634584118,0.3211528039
2016-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.1244225436,0.0000000000,0.0000000000,0.3211528039
2016-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.0293905459,0.0000000000,0.0000000000,0.2100775659
2016-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.6212169189,0.6212169189,0.6302326976,0.2100775659
2016-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,-0.2275461590,0.0000000000,0.0000000000,0.3963950639
2016-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.5509564127,0.5509564127,0.5589524941,0.2307556600
2016-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,0.0000000000,0.1314073588,0.1314073588,0.1333144860,0.9611093761
2016-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,2.6000000000,2.1597169757,2.1597169757,2.1910611483,2.1357265710
2016-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,4.4000000000,4.0243976233,4.0243976233,4.0828040788,3.9321614461
2016-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,5.8000000000,5.4436154163,5.4436154163,5.5226191111,4.4224564661
2016-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,3.2000000000,3.6095603250,3.6095603250,3.6619462084,5.1643411376
2016-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,7.8000000000,6.2182125977,6.2182125977,6.3084580932,7.0691947221
2017-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,9.4000000000,11.0764266585,11.0764266585,11.2371798646,6.3615476791
2017-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,1.4000000000,1.5169888795,1.5169888795,1.5390050796,6.3178260896
2017-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,5.6000000000,6.0889242034,6.0889242034,6.1772933244,4.0120903724
2017-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,3.6000000000,4.2581734474,4.2581734474,4.3199727131,3.6561038217
2017-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,1.4000000000,0.4643068985,0.4643068985,0.4710454276,4.4769340846
2017-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,8.2000000000,8.5161878894,8.5161878894,8.6397841132,4.1064213303
2017-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,3.4000000000,3.1625362685,3.1625362685,3.2084344503,5.0426448255
2017-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,3.8000000000,3.2327980160,3.2327980160,3.2797159131,3.3507840531
2017-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,4.4000000000,3.5132141928,3.5132141928,3.5642017959,4.1985432013
2017-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,5.8000000000,5.6694309188,5.6694309188,5.7517118949,5.8647163394
2017-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,7.6000000000,8.1598112310,8.1598112310,8.2782353273,7.3907124168
2017-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,9.8000000000,8.0257121246,8.0257121246,8.1421900281,7.6461445285
2018-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,4.0000000000,6.4247650202,6.4247650202,6.5180082301,8.4191488764
2018-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,9.8000000000,10.4456496893,10.4456496893,10.5972483709,9.3509477983
2018-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,9.8000000000,10.7811194091,10.7811194091,10.9375867939,9.9427609880
2018-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,7.8000000000,8.1748060814,8.1748060814,8.2934477994,9.5640284322
2018-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,10.8000000000,9.3257058701,9.3257058701,9.4610507033,9.4362023113
2018-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,10.0000000000,10.4031268869,10.4031268869,10.5541084311,11.1393611457
2018-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,13.6000000000,13.2111890915,13.2111890915,13.4029243027,12.1228107104
2018-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,12.8000000000,12.2338484220,12.2338484220,12.4113993975,11.2330338573
2018-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,9.2000000000,7.7719823716,7.7719823716,7.8847778717,9.2400746945
2018-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,7.6000000000,7.3178422912,7.3178422912,7.4240468143,7.7205453725
2018-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,7.6000000000,7.7404732263,7.7404732263,7.8528114313,8.7290709588
2018-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,12.8000000000,10.7542768152,10.7542768152,10.9103546309,10.5315723556
2019-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,9.4000000000,12.6479895603,12.6479895603,12.8315510045,12.5925575674
2019-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,12.4000000000,13.8349787386,13.8349787386,14.0357670667,13.2140808177
2019-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,11.0000000000,12.5921730086,12.5921730086,12.7749243820,13.3221442929
2019-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,13.0000000000,12.9675422874,12.9675422874,13.1557414299,13.4461400960
2019-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,16.0000000000,14.2016446911,14.2016446911,14.4077544761,13.3724552075
2019-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,12.0000000000,12.3742806353,12.3742806353,12.5538697165,13.8221625449
2019-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,14.6000000000,14.2973644670,14.2973644670,14.5048634420,13.8714840632
2019-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,14.8000000000,14.3474925428,14.3474925428,14.5557190311,14.5289589590
2019-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,16.2000000000,14.3184888487,14.3184888487,14.5262944038,14.4101152592
2019-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,14.4000000000,13.9459337147,13.9459337147,14.1483323426,13.4069963152
2019-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,11.8000000000,11.3811859924,11.3811859924,11.5463621991,13.3464851356
2019-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,16.4000000000,14.1395522336,14.1395522336,14.3447608650,14.1952174959
2020-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,12.8000000000,16.4557062346,16.4557062346,16.6945294236,16.3048343557
2020-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,15.6000000000,17.6194993523,17.6194993523,17.8752127786,18.1065584219
2020-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,17.6000000000,19.4674008714,19.4674008714,19.7499330636,22.1779507031
2020-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,29.0000000000,28.4951534651,28.4951534651,28.9087062670,28.7455795068
2020-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,38.6000000000,37.0405265959,37.0405265959,37.5780991897,35.5294305753
2020-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,39.0000000000,39.5278154221,39.5278154221,40.1014862691,38.5472041186
2020-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,37.4000000000,37.4189620347,37.4189620347,37.9620268970,37.4803887119
2020-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,34.2000000000,33.8858642823,33.8858642823,34.3776529697,37.7180795613
2020-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,42.0000000000,40.2306871281,40.2306871281,40.8145588172,36.3479089517
2020-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,34.4000000000,33.3672530340,33.3672530340,33.8515150683,37.2186597694
2020-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,37.6000000000,36.4607472206,36.4607472206,36.9899054226,34.5437228172
2020-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,34.8000000000,32.3206750101,32.3206750101,32.7897479606,33.7980156399
2021-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,27.6000000000,31.1621345904,31.1621345904,31.6143935365,31.4224755304
2021-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,27.0000000000,29.4360765877,29.4360765877,29.8632850941,31.1762952414
2021-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,29.4000000000,31.5926993217,31.5926993217,32.0512070936,30.7322396363
2021-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,30.6000000000,29.8490250556,29.8490250556,30.2822267214,28.8956832875
2021-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,25.2000000000,24.0052259791,24.0052259791,24.3536160475,26.0219692989
2021-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,22.8000000000,23.0948868948,23.0948868948,23.4300651278,23.3891807220
2021-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,21.6000000000,22.0636492060,22.0636492060,22.3838609908,23.9515749721
2021-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,25.6000000000,25.6682727770,25.6682727770,26.0407987976,27.5150486419
2021-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,35.0000000000,33.6323763437,33.6323763437,34.1204861372,53.3870949783
2021-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,100.0000000000,98.5694524061,98.5694524061,100.0000000000,55.5329316259
2021-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,33.6000000000,32.0136910762,32.0136910762,32.4783087404,54.3445741120
2021-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,32.8000000000,30.1183038614,30.1183038614,30.5554135955,33.6063306464
2022-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,34.2000000000,37.2447333382,37.2447333382,37.7852696033,34.8287812813
2022-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,33.4000000000,35.6285797664,35.6285797664,36.1456606451,36.3340070533
2022-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,32.6000000000,34.5693822642,34.5693822642,35.0710909114,35.0968369532
2022-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,34.4000000000,33.5863179592,33.5863179592,34.0737593031,33.7308874650
